Date,AAPL,GOOGL,MSFT,META,AMZN
2023-05-16,169.847412109375,118.6137924194336,304.5282287597656,237.16334533691406,113.4000015258789
2023-05-17,170.45941162109375,119.93382263183594,307.4064636230469,240.80789184570312,115.5
2023-05-18,172.7888946533203,121.90888977050781,311.83148193359375,245.13763427734375,118.1500015258789
2023-05-19,172.89752197265625,121.83941650390625,311.65533447265625,243.93601989746094,116.25
2023-05-22,171.9498748779297,124.11224365234375,314.4356384277344,246.59742736816406,115.01000213623047
2023-05-23,169.34397888183594,121.64091491699219,308.6399841308594,245.0283966064453,114.98999786376953
2023-05-24,169.62037658691406,119.99337005615234,307.2596130371094,247.48129272460938,116.75
2023-05-25,170.75552368164062,122.55403137207031,319.0761413574219,250.9371337890625,115.0
2023-05-26,173.1639862060547,123.67554473876953,325.8997802734375,260.2222900390625,120.11000061035156
2023-05-30,175.00985717773438,122.74259948730469,324.2549743652344,260.69891357421875,121.66000366210938
2023-05-31,174.9604949951172,121.94859313964844,321.4942626953125,262.8836669921875,120.58000183105469
2023-06-01,177.7637939453125,122.7922134399414,325.5962829589844,270.7189025878906,122.7699966430664
2023-06-02,178.61270141601562,123.73509216308594,328.3570556640625,270.7189025878906,124.25
2023-06-05,177.26039123535156,125.0650405883789,328.8857116699219,269.50738525390625,125.30000305175781
2023-06-06,176.89517211914062,126.35528564453125,326.6731872558594,269.2392883300781,126.61000061035156
2023-06-07,175.5231475830078,121.58135986328125,316.5895080566406,261.77142333984375,121.2300033569336
2023-06-08,178.23764038085938,121.22406768798828,318.42999267578125,262.7446594238281,124.25
2023-06-09,178.62258911132812,121.31339263916016,319.9278869628906,263.1120910644531,123.43000030517578
2023-06-12,181.41603088378906,122.71280670166016,324.8815612792969,269.16973876953125,126.56999969482422
2023-06-13,180.94224548339844,122.9013900756836,327.2703857421875,269.4378967285156,126.66000366210938
2023-06-14,181.573974609375,122.74259948730469,330.2563171386719,271.4538269042969,126.41999816894531
2023-06-15,183.6073455810547,124.15193939208984,340.7904052734375,279.87493896484375,127.11000061035156
2023-06-16,182.53143310546875,122.6036376953125,335.1415100097656,279.0506896972656,125.48999786376953
2023-06-20,182.62022399902344,122.17687225341797,330.951416015625,282.3576354980469,125.77999877929688
2023-06-21,181.58384704589844,119.64598846435547,326.5556945800781,279.686279296875,124.83000183105469
2023-06-22,184.58457946777344,122.22648620605469,332.57659912109375,282.90386962890625,130.14999389648438
2023-06-23,184.26866149902344,121.42256164550781,327.98504638671875,286.7270812988281,129.3300018310547
2023-06-26,182.8769073486328,117.45256805419922,321.6998291015625,276.538330078125,127.33000183105469
2023-06-27,185.630859375,117.44264221191406,327.54449462890625,285.05877685546875,129.17999267578125
2023-06-28,186.80551147460938,119.27876281738281,328.7976989746094,283.31103515625,129.0399932861328
2023-06-29,187.14111328125,118.20686340332031,328.014404296875,279.57708740234375,127.9000015258789
2023-06-30,191.46453857421875,118.8023681640625,333.38916015625,284.9892883300781,130.36000061035156
2023-07-03,189.97406005859375,119.00086975097656,330.8927001953125,284.035888671875,130.22000122070312
2023-07-05,188.85862731933594,120.83699798583984,331.04931640625,292.3280029296875,130.3800048828125
2023-07-06,189.33241271972656,119.20928192138672,334.1037902832031,289.9645080566406,128.36000061035156
2023-07-07,188.21697998046875,118.58401489257812,330.1388244628906,288.5146179199219,129.77999877929688
2023-07-10,186.17376708984375,115.57673645019531,324.86199951171875,292.0599060058594,127.12999725341797
2023-07-11,185.650634765625,116.26155853271484,325.4886474609375,296.2208251953125,128.77999877929688
2023-07-12,187.31878662109375,118.03813171386719,330.11920166015625,307.19415283203125,130.8000030517578
2023-07-13,188.07882690429688,123.60606384277344,335.4646301269531,311.2359924316406,134.3000030517578
2023-07-14,188.22689819335938,124.47946166992188,337.9904479980469,306.7274169921875,134.67999267578125
2023-07-17,191.48426818847656,123.71524810791016,338.47015380859375,308.4652099609375,133.55999755859375
2023-07-18,191.22760009765625,122.8319091796875,351.94122314453125,309.8853759765625,132.8300018310547
2023-07-19,192.57994079589844,121.11488342285156,347.6238098144531,313.81787109375,135.36000061035156
2023-07-20,190.6353759765625,118.30610656738281,339.5862121582031,300.4214782714844,129.9600067138672
2023-07-21,189.4607391357422,119.11995697021484,336.5513000488281,292.2187805175781,130.0
2023-07-24,190.26028442382812,120.61863708496094,337.8631591796875,289.5871276855469,128.8000030517578
2023-07-25,191.11904907226562,121.29354095458984,343.6098937988281,292.4273376464844,129.1300048828125
2023-07-26,191.98764038085938,128.30059814453125,330.67724609375,296.4988708496094,128.14999389648438
2023-07-27,190.7241973876953,128.4296112060547,323.77532958984375,309.5476989746094,128.25
2023-07-28,193.3004913330078,131.58578491210938,331.26470947265625,323.2221984863281,132.2100067138672
2023-07-31,193.91250610351562,131.7247314453125,328.86614990234375,316.389892578125,133.67999267578125
2023-08-01,193.08334350585938,130.56350708007812,329.27728271484375,320.4714050292969,131.69000244140625
2023-08-02,190.0924835205078,127.41727447509766,320.6229248046875,312.12969970703125,128.2100067138672
2023-08-03,188.70068359375,127.48672485351562,319.8005676269531,311.0174255371094,128.91000366210938
2023-08-04,179.6392822265625,127.1492919921875,320.8971252441406,308.57452392578125,139.57000732421875
2023-08-07,176.5398406982422,130.5436248779297,323.1781311035156,314.36407470703125,142.22000122070312
2023-08-08,177.47755432128906,130.4146270751953,319.2033996582031,310.4712829589844,139.94000244140625
2023-08-09,175.88836669921875,128.6876678466797,315.4636535644531,303.0928039550781,137.85000610351562
2023-08-10,175.6711883544922,128.7174530029297,316.14892578125,303.6191101074219,138.55999755859375
2023-08-11,175.7305145263672,128.5884246826172,314.2692565917969,299.5475769042969,138.41000366210938
2023-08-14,177.38116455078125,130.3451385498047,317.235595703125,304.0660400390625,140.57000732421875
2023-08-15,175.39442443847656,128.8067626953125,315.1013488769531,299.8554382324219,137.6699981689453
2023-08-16,174.52462768554688,127.73487091064453,314.3361511230469,292.24859619140625,135.07000732421875
2023-08-17,171.98440551757812,128.94570922851562,310.8827209472656,283.11236572265625,133.97999572753906
2023-08-18,172.46875,126.50418090820312,310.4903869628906,281.2851257324219,133.22000122070312
2023-08-21,173.8031005859375,127.4073257446289,315.7881774902344,287.8890075683594,134.67999267578125
2023-08-22,175.177001953125,128.11204528808594,316.3571472167969,285.60498046875,134.25
2023-08-23,179.02191162109375,131.37733459472656,320.8112487792969,292.19891357421875,135.52000427246094
2023-08-24,174.33682250976562,128.8067626953125,313.9142761230469,284.7608947753906,131.83999633789062
2023-08-25,176.541015625,128.906005859375,316.8673400878906,283.5195007324219,133.25999450683594
2023-08-28,178.1027069091797,130.02752685546875,317.57373046875,288.2464904785156,133.13999938964844
2023-08-29,181.98719787597656,133.56085205078125,322.1945495605469,295.9228820800781,134.91000366210938
2023-08-30,185.47628784179688,134.86102294921875,322.5673828125,293.0529479980469,135.07000732421875
2023-08-31,185.69375610351562,135.14883422851562,321.5569152832031,293.83746337890625,138.00999450683594
2023-09-01,187.26535034179688,134.64268493652344,322.4398193359375,294.3240966796875,138.1199951171875
2023-09-05,187.50254821777344,134.75186157226562,327.2373046875,298.06787109375,137.27000427246094
2023-09-06,180.79119873046875,133.45169067382812,326.5799865722656,297.0946960449219,135.36000061035156
2023-09-07,175.50314331054688,134.2456817626953,323.6661682128906,296.5981750488281,137.85000610351562
2023-09-08,176.115966796875,135.35728454589844,327.9436340332031,295.8235778808594,138.22999572753906
2023-09-11,177.28231811523438,135.8932342529297,331.544189453125,305.4264831542969,143.10000610351562
2023-09-12,174.2577667236328,134.32508850097656,325.4909973144531,299.56744384765625,141.22999572753906
2023-09-13,172.19198608398438,135.68482971191406,329.69976806640625,302.9438171386719,144.85000610351562
2023-09-14,173.70425415039062,137.0643768310547,332.289794921875,309.5576477050781,144.72000122070312
2023-09-15,172.98268127441406,136.36961364746094,323.97027587890625,298.2267761230469,140.38999938964844
2023-09-18,175.9084014892578,137.17355346679688,322.832275390625,300.4512634277344,139.97999572753906
2023-09-19,176.99569702148438,137.0048370361328,322.4300537109375,302.95379638671875,137.6300048828125
2023-09-20,173.45713806152344,132.73707580566406,314.69915771484375,297.5912170410156,135.2899932861328
2023-09-21,171.9152069091797,129.46182250976562,313.4826354980469,293.6785583496094,129.3300018310547
2023-09-22,172.76522827148438,129.2732391357422,311.0103454589844,297.00531005859375,129.1199951171875
2023-09-25,174.04031372070312,130.1267852783203,311.5302734375,298.7431640625,131.27000427246094
2023-09-26,169.96803283691406,127.60585021972656,306.2325134277344,296.88616943359375,125.9800033569336
2023-09-27,168.45574951171875,129.5610809326172,306.8702697753906,295.67462158203125,125.9800033569336
2023-09-28,168.71275329589844,131.31781005859375,307.70404052734375,301.8514709472656,125.9800033569336
2023-09-29,169.2267303466797,129.87867736816406,309.774169921875,298.12750244140625,127.12000274658203
2023-10-02,171.73731994628906,133.16384887695312,315.70965576171875,304.6916198730469,129.4600067138672
2023-10-03,170.4029541015625,131.43690490722656,307.4588928222656,298.8523864746094,124.72000122070312
2023-10-04,171.64833068847656,134.225830078125,312.92340087890625,303.460205078125,127.0
2023-10-05,172.88388061523438,134.05711364746094,313.3158264160156,302.67572021484375,125.95999908447266
2023-10-06,175.4339599609375,136.5482635498047,321.06640625,313.24188232421875,127.95999908447266
2023-10-09,176.91661071777344,137.38197326660156,323.577880859375,316.1515808105469,128.25999450683594
2023-10-10,176.3235626220703,137.024658203125,322.17498779296875,319.60748291015625,129.47999572753906
2023-10-11,177.71722412109375,139.49603271484375,326.1286926269531,325.5459289550781,131.8300018310547
2023-10-12,178.61669921875,137.9278564453125,324.89251708984375,321.9113464355469,132.3300018310547
2023-10-13,176.77821350097656,136.32992553710938,321.5274353027344,312.5070495605469,129.7899932861328
2023-10-16,176.6497344970703,138.05686950683594,326.3445129394531,318.9222412109375,132.5500030517578
2023-10-17,175.09791564941406,138.67222595214844,325.7754821777344,321.7524719238281,131.47000122070312
2023-10-18,173.8031005859375,136.92544555664062,323.8623962402344,314.771240234375,128.1300048828125
2023-10-19,173.427490234375,136.71702575683594,325.0494689941406,310.64007568359375,128.39999389648438
2023-10-20,170.87738037109375,134.5831298828125,320.48748779296875,306.5088806152344,125.16999816894531
2023-10-23,170.9959716796875,135.4763641357422,323.0873718261719,311.8317565917969,126.55999755859375
2023-10-24,171.430908203125,137.76904296875,324.2744445800781,310.3818054199219,128.55999755859375
2023-10-25,169.11801147460938,124.66804504394531,334.2225036621094,297.45220947265625,121.38999938964844
2023-10-26,164.956787109375,121.36302185058594,321.6844177246094,286.3497619628906,119.56999969482422
2023-10-27,166.27134704589844,121.25383758544922,323.5680847167969,294.6716003417969,127.73999786376953
2023-10-30,168.31735229492188,123.52666473388672,330.9261169433594,300.56048583984375,132.7100067138672
2023-10-31,168.7918243408203,123.14952850341797,331.7110290527344,299.18011474609375,133.08999633789062
2023-11-01,171.95477294921875,125.50173950195312,339.5203552246094,309.6867980957031,137.0
2023-11-02,175.5130615234375,126.53394317626953,341.72772216796875,308.71356201171875,138.07000732421875
2023-11-03,174.6037139892578,128.1318817138672,346.1229553222656,312.4176330566406,138.60000610351562
2023-11-06,177.15383911132812,129.2732391357422,349.7823486328125,313.60931396484375,139.74000549316406
2023-11-07,179.71383666992188,129.9878387451172,353.70660400390625,316.6083679199219,142.7100067138672
2023-11-08,180.77142333984375,130.851318359375,356.3262023925781,317.56170654296875,142.0800018310547
